,start,end,duration,mean_error,median_error,distance,start_distance,end_distance,distance_traveled
index17_101,,,82680.0,,,98796.37640596645,,,
wi933014_33,,,24420.0,,,135135.28786782504,,,
ew9704_875,,,2880.0,,,58101.04665327885,,,
ew9704_899,,,2880.0,,,55924.68509807924,,,
ew9704_580,,,2880.0,,,20889.42678337383,,,
ew9704_898,,,2880.0,,,15895.638622622417,,,
index17_99,,,69840.0,,,167234.46533937703,,,
ew9704_662,,,2880.0,,,79882.16029230236,,,
ew9704_656,,,2880.0,,,55172.70179215311,,,
ew9704_433,,,2880.0,,,10866.053785396967,,,
ew9704_322,,,2880.0,,,34314.15073532963,,,
ew9704_185,,,2880.0,,,76669.93547817915,,,
ew9704_743,,,2880.0,,,16507.032116766655,,,
wi933014_38,,,26040.0,,,134710.68956734618,,,
ew9704_155,,,2880.0,,,12878.79547293129,,,
wi933014_68,,,14460.0,,,76218.44154816451,,,
ew9704_540,,,2880.0,,,12273.23438180009,,,
index17_102,,,223920.0,,,479063.78378672356,,,
ew9704_378,,,2880.0,,,3513.015660301709,,,
ew9704_631,,,2880.0,,,2883.7866668042975,,,
ew9704_381,,,2880.0,,,22408.38105684291,,,
ew9704_171,,,2880.0,,,65321.94406429966,,,
ew9704_871,,,2880.0,,,61181.184214703746,,,
ew9704_345,,,2880.0,,,3120.8658750558216,,,
ew9704_647,,,2880.0,,,5415.839479372975,,,
ew9704_694,,,2880.0,,,24599.131261456107,,,
ew9704_737,,,2880.0,,,17008.39423822943,,,
ew9704_306,,,2880.0,,,70070.03195304683,,,
ew9704_874,,,2880.0,,,52846.849268161444,,,
ew9704_587,,,2880.0,,,6401.717062019849,,,
ew9704_733,,,2880.0,,,3054.9978494376405,,,
ew9704_204,,,2880.0,,,57845.61880309241,,,
ew9704_196,,,2880.0,,,34064.88995610309,,,
ew9704_600,,,2880.0,,,17861.559470402146,,,
ew9704_356,,,2880.0,,,21120.48135473706,,,
ew9704_565,,,2880.0,,,1071.8582529907142,,,
ew9704_214,,,2880.0,,,26566.367156769873,,,
ew9704_290,,,2880.0,,,15829.823429073804,,,
ew9704_720,,,2880.0,,,8045.816740857955,,,
ew9704_849,,,2880.0,,,17932.90787132951,,,
ew9704_562,,,2880.0,,,3323.4451077799577,,,
ew9704_799,,,2880.0,,,2745.5388700881854,,,
ew9704_187,,,2880.0,,,43644.62004548341,,,
ew9704_267,,,2880.0,,,4791.020739735404,,,
wi933014_40,,,60900.0,,,257766.34477483737,,,
ew9704_442,,,2880.0,,,2834.6782192274623,,,
ew9704_349,,,2880.0,,,1648.0444681673614,,,
ew9704_116,,,2880.0,,,44752.83213682334,,,
wi933014_34,,,27420.0,,,151744.59145892423,,,
ew9704_233,,,2880.0,,,48007.532708225386,,,
ew9704_277,,,2880.0,,,46064.535073376916,,,
ew9704_127,,,2880.0,,,54234.96038779,,,
ew9704_696,,,2880.0,,,9854.07639438138,,,
ew9704_462,,,2880.0,,,14310.850004283417,,,
ew9704_889,,,2880.0,,,37898.27059953075,,,
ew9704_432,,,2880.0,,,16753.9282348154,,,
ew9704_304,,,2880.0,,,43881.29836804219,,,
ew9704_275,,,2880.0,,,54537.71007003481,,,
ew9704_470,,,2880.0,,,16630.71426818874,,,
ew9704_549,,,2880.0,,,19593.18428806088,,,
index17_94,,,31140.0,,,113517.22889926053,,,
ew9704_138,,,2880.0,,,27884.145255497962,,,
ew9704_326,,,2880.0,,,62131.93576209548,,,
ew9704_814,,,2880.0,,,13345.23000624796,,,
ew9704_888,,,2880.0,,,17686.27268172726,,,
ew9704_424,,,2880.0,,,29959.360503237855,,,
ew9704_582,,,2880.0,,,3302.0470995146757,,,
index17_89,,,80460.0,,,87287.03184705252,,,
ew9704_681,,,2880.0,,,72388.38464046904,,,
ew9704_885,,,2880.0,,,50192.88061588865,,,
ew9704_339,,,2880.0,,,4101.306864607034,,,
ew9704_805,,,2880.0,,,3406.875466391386,,,
ew9704_665,,,2880.0,,,83522.33440259448,,,
ew9704_748,,,2880.0,,,1543.7847217706935,,,
ew9704_608,,,2880.0,,,11262.823191257206,,,
ew9704_759,,,2880.0,,,30390.835028140085,,,
ew9704_256,,,2880.0,,,1187.9260881502648,,,
ew9704_140,,,2880.0,,,28111.7149667378,,,
ew9704_336,,,2880.0,,,7048.686540293169,,,
ew9704_752,,,2880.0,,,5381.446771613097,,,
wi933014_39,,,37680.0,,,186831.77298444038,,,
ew9704_535,,,2880.0,,,75288.72067827584,,,
ew9704_430,,,2880.0,,,10362.966108121807,,,
ew9704_655,,,2880.0,,,94718.20740713298,,,
ew9704_865,,,2880.0,,,34756.20722262783,,,
ew9704_544,,,2880.0,,,2843.330281407839,,,
wi933014_58,,,8100.0,,,36548.32804448319,,,
ew9704_756,,,2880.0,,,3342.2394095266877,,,
ew9704_701,,,2880.0,,,16431.624211821352,,,
ew9704_452,,,2880.0,,,56205.296533988185,,,
ew9704_825,,,2880.0,,,61911.11733521774,,,
ew9704_783,,,2880.0,,,3990.8608807170817,,,
ew9704_578,,,2880.0,,,5680.723927498752,,,
ew9704_398,,,2880.0,,,1375.794963860888,,,
ew9704_149,,,2880.0,,,15718.250305599846,,,
ew9704_751,,,2880.0,,,1755.2056930872973,,,
ew9704_794,,,2880.0,,,2871.423160128993,,,
ew9704_240,,,2880.0,,,53386.46962710815,,,
ew9704_206,,,2880.0,,,3079.1554622768513,,,
ew9704_397,,,2880.0,,,1502.3776828752216,,,
ew9704_354,,,2880.0,,,3612.3406661655467,,,
ew9704_134,,,2880.0,,,55747.43628120103,,,
ew9704_721,,,2880.0,,,34966.71055611365,,,
ew9704_574,,,2880.0,,,2137.153825040287,,,
ew9704_828,,,2880.0,,,62755.37499789878,,,
ew9704_577,,,2880.0,,,17808.005952474698,,,
ew9704_697,,,2880.0,,,23628.48115538608,,,
ew9704_576,,,2880.0,,,1878.057605628347,,,
ew9704_423,,,2880.0,,,40715.17511662776,,,
wi933014_8,,,546720.0,,,3886110.2112481743,,,
ew9704_230,,,2880.0,,,56422.490286907974,,,
ew9704_618,,,2880.0,,,7004.751500569529,,,
index17_105,,,69780.0,,,62076.82694761987,,,
ew9704_476,,,2880.0,,,5723.106910692476,,,
wi933014_45,,,5460.0,,,29500.341826853815,,,
ew9704_501,,,2880.0,,,46441.67154393085,,,
wi933014_35,,,24960.0,,,129644.49087137773,,,
ew9704_648,,,2880.0,,,2189.1594454654087,,,
ew9704_505,,,2880.0,,,53964.89599367518,,,
ew9704_244,,,2880.0,,,28298.498794681807,,,
ew9704_755,,,2880.0,,,2642.150779852071,,,
ew9704_705,,,2880.0,,,16741.210931795475,,,
ew9704_624,,,2880.0,,,2324.4709182321726,,,
ew9704_853,,,2880.0,,,58943.52085521466,,,
ew9704_609,,,2880.0,,,3671.7331169623512,,,
ew9704_112,,,2880.0,,,52140.51333083357,,,
ew9704_796,,,2880.0,,,3065.9517253266276,,,
ew9704_367,,,2880.0,,,17117.915584849077,,,
ew9704_272,,,2880.0,,,50791.708093088666,,,
ew9704_327,,,2880.0,,,29018.90336385259,,,
ew9704_485,,,2880.0,,,29560.56930308999,,,
ew9704_253,,,2880.0,,,3809.974173178529,,,
ew9704_857,,,2880.0,,,66903.00103749047,,,
ew9704_465,,,2880.0,,,19252.11161732001,,,
ew9704_629,,,2880.0,,,1676.150499163247,,,
ew9704_459,,,2880.0,,,23504.41910287064,,,
ew9704_628,,,2880.0,,,2572.353049757811,,,
ew9704_658,,,2880.0,,,38338.297150569815,,,
ew9704_383,,,2880.0,,,3130.5313154860924,,,
ew9704_309,,,2880.0,,,59113.6602541186,,,
ew9704_532,,,2880.0,,,54794.20856309399,,,
ew9704_588,,,2880.0,,,26535.923739051155,,,
index17_93,,,74520.0,,,174093.0405012846,,,
ew9704_360,,,2880.0,,,17668.928450021955,,,
ew9704_128,,,2880.0,,,46090.15381654387,,,
ew9704_285,,,2880.0,,,27784.737948569935,,,
ew9704_845,,,2880.0,,,32617.598229993575,,,
ew9704_258,,,2880.0,,,2338.531328874031,,,
wi933014_18,,,25560.0,,,117403.56634802619,,,
ew9704_895,,,2880.0,,,34189.44627804795,,,
ew9704_900,,,2880.0,,,27760.11060473416,,,
ew9704_627,,,2880.0,,,1430.7221421174863,,,
ew9704_810,,,2880.0,,,32279.472010299232,,,
ew9704_129,,,2880.0,,,44790.468306485775,,,
ew9704_162,,,2880.0,,,59133.754668297195,,,
index17_95,,,237180.0,,,1564129.4993659644,,,
ew9704_870,,,2880.0,,,61039.41605180685,,,
ew9704_157,,,2880.0,,,3197.8989852232116,,,
ew9704_617,,,2880.0,,,2339.6506920700513,,,
ew9704_757,,,2880.0,,,15185.491466825206,,,
ew9704_545,,,2880.0,,,3616.2415054491667,,,
ew9704_506,,,2880.0,,,35529.71602983708,,,
ew9704_496,,,2880.0,,,1855.883957274862,,,
wi933014_61,,,6300.0,,,32898.61423926115,,,
ew9704_551,,,2880.0,,,3802.457191775226,,,
ew9704_153,,,2880.0,,,4091.0061227707074,,,
ew9704_539,,,2880.0,,,16945.483521188322,,,
ew9704_337,,,2880.0,,,6289.927179460465,,,
ew9704_499,,,2880.0,,,51642.7221424901,,,
ew9704_860,,,2880.0,,,50788.89236073145,,,
ew9704_387,,,2880.0,,,5037.552581348052,,,
ew9704_257,,,2880.0,,,920.681234799104,,,
ew9704_136,,,2880.0,,,65459.918518721664,,,
ew9704_525,,,2880.0,,,44609.469760410546,,,
ew9704_802,,,2880.0,,,4719.523213818591,,,
wi933014_52,,,7740.0,,,35616.27719101374,,,
ew9704_293,,,2880.0,,,48078.74565255382,,,
ew9704_491,,,2880.0,,,3308.520905375388,,,
index17_88,,,73080.0,,,145025.46154342097,,,
ew9704_781,,,2880.0,,,2819.846283504728,,,
ew9704_497,,,2880.0,,,47952.94967594823,,,
ew9704_237,,,2880.0,,,39803.39070530407,,,
ew9704_184,,,2880.0,,,35571.74298063996,,,
ew9704_422,,,2880.0,,,31879.817465340733,,,
ew9704_807,,,2880.0,,,11664.557182033237,,,
ew9704_728,,,2880.0,,,33285.21797163795,,,
ew9704_114,,,2880.0,,,24870.28350907815,,,
ew9704_763,,,2880.0,,,5239.143477222102,,,
ew9704_227,,,2880.0,,,68434.65308842904,,,
ew9704_762,,,2880.0,,,34357.816484735326,,,
ew9704_552,,,2880.0,,,4970.49317638547,,,
ew9704_421,,,2880.0,,,7600.74693043681,,,
ew9704_338,,,2880.0,,,1997.327651066795,,,
ew9704_315,,,2880.0,,,34882.094181133,,,
ew9704_205,,,2880.0,,,55504.13059213552,,,
ew9704_368,,,2880.0,,,2630.5863423398787,,,
ew9704_195,,,2880.0,,,35010.33641861877,,,
ew9704_867,,,2880.0,,,61578.24577493263,,,
wi933014_69,,,5040.0,,,29230.595994525862,,,
ew9704_385,,,2880.0,,,4490.065288683124,,,
ew9704_154,,,2880.0,,,67626.76217687075,,,
wi933014_59,,,8100.0,,,34596.55084240407,,,
ew9704_211,,,2880.0,,,48141.26531861222,,,
ew9704_249,,,2880.0,,,31842.405010716488,,,
ew9704_318,,,2880.0,,,44404.14226840919,,,
ew0007_82,,,84600.0,,,407854.3789526271,,,
wi933014_76,,,2820.0,,,13938.310526075635,,,
index17_98,,,52920.0,,,48013.5582713114,,,
ew9704_429,,,2880.0,,,6611.9522017326035,,,
ew9704_120,,,2880.0,,,51185.39978349244,,,
ew9704_536,,,2880.0,,,8784.435036154544,,,
ew9704_215,,,2880.0,,,51351.044848857025,,,
ew9704_517,,,2880.0,,,74562.2612075221,,,
ew9704_481,,,2880.0,,,2397.3683662682097,,,
ew9704_295,,,2880.0,,,64670.16318220041,,,
ew9704_168,,,2880.0,,,15230.217199842704,,,
ew9704_321,,,2880.0,,,50570.84025276321,,,
ew9704_188,,,2880.0,,,44130.28333583011,,,
ew9704_393,,,2880.0,,,2119.6533847177793,,,
ew9704_836,,,2880.0,,,52490.295734758634,,,
ew9704_320,,,2880.0,,,26166.18057352887,,,
ew9704_174,,,2880.0,,,69584.5620260631,,,
ew9704_236,,,2880.0,,,15188.280254695766,,,
ew9704_484,,,2880.0,,,3081.016121558636,,,
ew9704_466,,,2880.0,,,24990.78973151862,,,
ew9704_637,,,2880.0,,,4437.465784426366,,,
index17_92,,,16200.0,,,17222.933584508337,,,
ew9704_498,,,2880.0,,,60219.46373437364,,,
ew9704_684,,,2880.0,,,29456.409009420076,,,
ew9704_178,,,2880.0,,,40198.338213479234,,,
ew9704_711,,,2880.0,,,2573.646651620463,,,
index17_97,,,38340.0,,,23718.96294414873,,,
ew9704_179,,,2880.0,,,26047.02848066982,,,
ew9704_218,,,2880.0,,,43602.75811882987,,,
ew9704_651,,,2880.0,,,43914.16970677465,,,
ew9704_451,,,2880.0,,,50091.8590953714,,,
ew9704_793,,,2880.0,,,3190.3371937643856,,,
ew9704_687,,,2880.0,,,21844.436185819006,,,
ew0112_107,,,627540.0,,,3834214.0104032215,,,
ew9704_570,,,2880.0,,,14792.614032506597,,,
ew9704_826,,,2880.0,,,60938.180480566196,,,
ew9704_119,,,2880.0,,,34142.87301350074,,,
wi933014_74,,,6660.0,,,34793.20810410484,,,
ew9704_891,,,2880.0,,,67696.04564573253,,,
ew9704_440,,,2880.0,,,1866.736442894714,,,
ew9704_727,,,2880.0,,,33314.69664652134,,,
ew9704_166,,,2880.0,,,25632.67694374933,,,
ew9704_330,,,2880.0,,,58360.45510735182,,,
ew9704_680,,,2880.0,,,49590.61333971669,,,
ew9704_132,,,2880.0,,,67232.08188431716,,,
ew9704_262,,,2880.0,,,5418.824778742944,,,
ew9704_418,,,2880.0,,,10235.316819586176,,,
ew9704_569,,,2880.0,,,6494.971719369521,,,
ew9704_792,,,2880.0,,,3543.5402273850355,,,
ew9704_758,,,2880.0,,,2316.9064757700994,,,
ew9704_411,,,2880.0,,,16485.13048709258,,,
ew9704_882,,,2880.0,,,49155.54060566599,,,
ew9704_147,,,2880.0,,,43113.99969052823,,,
ew9704_706,,,2880.0,,,11775.800726028905,,,
wi933014_70,,,5460.0,,,26936.47735735377,,,
ew9704_806,,,2880.0,,,7144.88910373722,,,
ew9704_564,,,2880.0,,,1536.4320860274029,,,
ew9704_583,,,2880.0,,,6801.868990278677,,,
ew9704_317,,,2880.0,,,45246.71554418243,,,
ew9704_220,,,2880.0,,,57048.92877011359,,,
ew9704_524,,,2880.0,,,58451.886253792145,,,
ew9704_332,,,2880.0,,,45532.46904534924,,,
ew9704_232,,,2880.0,,,54999.47957723417,,,
ew9704_723,,,2880.0,,,54089.13562148869,,,
ew9704_597,,,2880.0,,,6527.00563961928,,,
ew9704_475,,,2880.0,,,2434.8011085756752,,,
ew9704_659,,,2880.0,,,49258.12341547227,,,
ew9704_773,,,2880.0,,,1005.5320881962383,,,
ew9704_623,,,2880.0,,,866.7568287485393,,,
ew9704_483,,,2880.0,,,4320.509039279135,,,
ew9704_408,,,2880.0,,,26174.106204454132,,,
ew9704_340,,,2880.0,,,11487.934651810476,,,
wi933014_54,,,7920.0,,,35070.32786866761,,,
ew9704_541,,,2880.0,,,5725.688670266386,,,
ew9704_742,,,2880.0,,,13192.58220113669,,,
ew9704_613,,,2880.0,,,2463.7403831634165,,,
ew9704_746,,,2880.0,,,18443.021676621487,,,
ew9704_519,,,2880.0,,,49616.2324941028,,,
ew9704_182,,,2880.0,,,51689.69049436393,,,
wi933014_66,,,9240.0,,,39873.524164266884,,,
wi933014_10,,,31320.0,,,209589.37352021187,,,
ew9704_319,,,2880.0,,,58149.25074360632,,,
ew9704_846,,,2880.0,,,32817.5005873545,,,
wi933014_53,,,7800.0,,,37004.810949734114,,,
ew9704_881,,,2880.0,,,64840.725385426,,,
ew9704_854,,,2880.0,,,69760.55518753761,,,
wi933014_80,,,127860.0,,,644843.567716194,,,
ew9704_325,,,2880.0,,,16201.268182683254,,,
ew9704_693,,,2880.0,,,18505.40887638094,,,
ew9704_531,,,2880.0,,,76710.5106551324,,,
ew9704_823,,,2880.0,,,31579.7403411729,,,
wi933014_6,,,243060.0,,,1354147.5463340327,,,
ew9704_113,,,2880.0,,,28834.079567651712,,,
ew9704_482,,,2880.0,,,13178.27584845374,,,
ew9704_126,,,2880.0,,,43651.22179325112,,,
wi933014_27,,,26460.0,,,141022.0222918295,,,
ew9704_335,,,2880.0,,,13398.51749660733,,,
ew9704_271,,,2880.0,,,33121.03353966161,,,
ew9704_435,,,2880.0,,,5539.862051661865,,,
ew9704_447,,,2880.0,,,2875.3582269913272,,,
ew9704_645,,,2880.0,,,12887.257927696597,,,
ew9704_428,,,2880.0,,,23168.067139620864,,,
ew9704_729,,,2880.0,,,22168.9481219,,,
wi933014_57,,,6780.0,,,37206.48172408184,,,
ew9704_719,,,2880.0,,,1223.7675582658874,,,
wi933014_62,,,6000.0,,,29894.639652690363,,,
ew9704_815,,,2880.0,,,1154.9656002056804,,,
ew9704_573,,,2880.0,,,8596.467905234758,,,
ew9704_144,,,2880.0,,,15608.28070642954,,,
ew9704_376,,,2880.0,,,1915.415666151116,,,
ew9704_639,,,2880.0,,,4404.249269779496,,,
ew9704_808,,,2880.0,,,13048.60931166487,,,
ew9704_816,,,2880.0,,,4295.7514607955145,,,
ew9704_869,,,2880.0,,,44463.97912326949,,,
